Order_ID,Order_Date,Shipment_Date,Origin_Country,Destination_Country,Product_Category,Units_Sold,Unit_Price,Revenue,Shipping_Cost,Custom_Duty,Profit,Delivery_Days,Export_Mode,Customer_Type,Year,Month,Quarter
ORD00721,2024-01-04,2024-01-12,India,China,Electronics,483,197.83,95551.89,4526.21,1964.72,29537.55,8,Road,Distributor,2024,Jan,Q1
ORD00722,2024-01-03,2024-01-08,India,Canada,Fashion,249,490.46,122124.54,14295.49,2712.11,38210.84,5,Sea,B2B,2024,Jan,Q1
ORD00723,2023-02-06,2023-02-21,USA,Australia,Electronics,900,153.13,137817.0,10340.31,4166.02,60172.42,15,Sea,B2B,2023,Feb,Q1
ORD00724,2022-09-20,2022-10-03,India,Germany,Home,965,293.55,283275.75,14310.2,14556.07,74621.21,13,Sea,Distributor,2022,Sep,Q3
ORD00725,2022-02-17,2022-03-02,USA,Singapore,Sports,268,346.73,92923.64,10173.2,1869.37,31804.9,13,Air,Retail,2022,Feb,Q1
ORD00726,2024-06-04,2024-06-19,China,Canada,Electronics,706,268.78,189758.68,14156.32,9684.41,87540.14,15,Sea,B2B,2024,Jun,Q2
ORD00727,2023-07-24,2023-08-01,USA,Japan,Home,15,208.09,3121.35,187.67,227.25,701.58,8,Sea,Distributor,2023,Jul,Q3
ORD00728,2024-05-17,2024-05-20,India,UK,Fashion,347,169.19,58708.93,5068.9,1514.9,20188.06,3,Air,Distributor,2024,May,Q2
ORD00729,2023-11-16,2023-12-01,China,UK,Electronics,494,134.41,66398.54,4028.54,1544.83,27620.82,15,Sea,B2B,2023,Nov,Q4
ORD00730,2024-06-17,2024-07-01,India,Japan,Sports,137,61.06,8365.22,296.65,184.04,3752.25,14,Air,B2B,2024,Jun,Q2
ORD00731,2022-05-07,2022-05-21,China,India,Home,635,320.57,203561.95,7312.17,12346.82,68325.08,14,Road,Retail,2022,May,Q2
ORD00732,2024-04-02,2024-04-05,USA,Australia,Fashion,895,307.8,275481.0,24621.16,5684.93,103253.71,3,Rail,Distributor,2024,Apr,Q2
ORD00733,2022-07-27,2022-08-03,USA,India,Beauty,539,177.53,95688.67,4528.31,2503.35,33296.09,7,Air,Distributor,2022,Jul,Q3
ORD00734,2023-02-01,2023-02-12,India,Singapore,Home,373,222.08,82835.84,7887.3,3866.57,31905.11,11,Air,B2B,2023,Feb,Q1
ORD00735,2022-09-19,2022-09-25,USA,Australia,Sports,992,332.82,330157.44,20534.78,18165.25,105795.65,6,Sea,B2B,2022,Sep,Q3
ORD00736,2024-08-19,2024-08-25,USA,UAE,Home,387,485.73,187977.51,14397.43,11177.26,79057.33,6,Sea,Distributor,2024,Aug,Q3
ORD00737,2022-04-22,2022-04-30,China,UK,Fashion,665,456.08,303293.2,30533.66,12281.29,78393.74,8,Rail,Distributor,2022,Apr,Q2
ORD00738,2023-11-10,2023-11-25,USA,UAE,Sports,316,220.97,69826.52,3114.63,3299.87,18949.47,15,Air,Retail,2023,Nov,Q4
ORD00739,2023-03-26,2023-03-28,USA,UK,Fashion,487,319.48,155586.76,8014.54,9969.25,30905.23,2,Road,Distributor,2023,Mar,Q1
ORD00740,2024-02-09,2024-02-14,China,Germany,Electronics,381,24.75,9429.75,586.62,502.43,4165.96,5,Rail,B2B,2024,Feb,Q1
ORD00741,2024-01-08,2024-01-10,India,UK,Fashion,300,103.59,31077.0,3408.66,1961.9,10107.49,2,Sea,B2B,2024,Jan,Q1
ORD00742,2023-02-06,2023-02-08,India,Canada,Electronics,31,419.09,12991.79,550.23,770.31,3025.17,2,Road,B2B,2023,Feb,Q1
ORD00743,2023-09-17,2023-09-26,India,UAE,Home,686,102.25,70143.5,5430.75,4765.65,18775.59,9,Rail,Distributor,2023,Sep,Q3
ORD00744,2022-05-14,2022-05-17,India,Germany,Fashion,206,275.63,56779.78,5251.67,2218.79,19280.65,3,Sea,B2B,2022,May,Q2
ORD00745,2023-01-23,2023-02-07,USA,Canada,Fashion,345,138.64,47830.8,4144.6,1760.38,20978.92,15,Rail,B2B,2023,Jan,Q1
ORD00746,2022-06-16,2022-06-30,China,USA,Fashion,530,206.3,109339.0,11963.65,7114.49,34248.7,14,Rail,B2B,2022,Jun,Q2
ORD00747,2023-10-22,2023-11-04,China,Singapore,Beauty,742,478.76,355239.92,25804.0,19492.44,99843.34,13,Air,B2B,2023,Oct,Q4
ORD00748,2023-03-26,2023-03-31,China,UK,Beauty,233,166.88,38883.04,4276.5,2110.66,6030.15,5,Road,Retail,2023,Mar,Q1
ORD00749,2022-06-23,2022-06-27,India,Canada,Beauty,541,188.76,102119.16,8430.61,4893.06,28919.17,4,Rail,Retail,2022,Jun,Q2
ORD00750,2024-08-15,2024-08-23,China,UAE,Beauty,334,151.05,50450.7,1625.76,2346.02,22278.35,8,Air,Retail,2024,Aug,Q3
ORD00751,2022-06-18,2022-06-24,USA,Singapore,Sports,669,57.52,38480.88,2111.76,1295.44,18312.32,6,Road,B2B,2022,Jun,Q2
ORD00752,2023-02-15,2023-02-22,India,UAE,Home,319,377.7,120486.3,11947.84,8521.62,44931.38,7,Sea,Distributor,2023,Feb,Q1
ORD00753,2023-06-19,2023-06-21,China,Canada,Home,811,498.48,404267.28,46540.6,28020.44,76092.47,2,Air,Retail,2023,Jun,Q2
ORD00754,2024-11-15,2024-11-29,India,Australia,Fashion,242,367.2,88862.4,4344.37,3023.4,30300.9,14,Rail,Distributor,2024,Nov,Q4
ORD00755,2024-08-02,2024-08-09,India,UAE,Fashion,449,389.66,174957.34,16238.62,5699.25,59418.77,7,Air,Retail,2024,Aug,Q3
ORD00756,2022-10-12,2022-10-23,India,Canada,Electronics,521,408.99,213083.79,22392.31,8606.31,70057.6,11,Rail,Distributor,2022,Oct,Q4
ORD00757,2023-09-06,2023-09-13,USA,India,Sports,814,35.46,28864.44,1227.38,2269.74,5211.94,7,Rail,Retail,2023,Sep,Q3
ORD00758,2023-02-23,2023-03-03,India,Singapore,Beauty,202,247.89,50073.78,2984.18,3891.55,13569.34,8,Road,B2B,2023,Feb,Q1
ORD00759,2022-12-18,2022-12-21,USA,Singapore,Fashion,42,416.71,17501.82,1475.45,378.22,7602.57,3,Rail,Retail,2022,Dec,Q4
ORD00760,2023-02-26,2023-03-03,China,Singapore,Electronics,475,47.58,22600.5,1732.73,685.01,5313.62,5,Rail,Retail,2023,Feb,Q1
ORD00761,2022-11-18,2022-11-21,India,Singapore,Beauty,499,376.71,187978.29,12220.35,13950.86,74971.65,3,Sea,Retail,2022,Nov,Q4
ORD00762,2024-06-04,2024-06-19,USA,Japan,Fashion,628,296.04,185913.12,10769.62,5982.38,54818.67,15,Rail,Retail,2024,Jun,Q2
ORD00763,2023-02-18,2023-02-20,India,Japan,Electronics,854,211.63,180732.02,18557.73,9316.99,31208.25,2,Rail,Retail,2023,Feb,Q1
ORD00764,2024-08-05,2024-08-16,India,USA,Home,671,442.88,297172.48,21119.33,18430.34,75309.16,11,Road,Retail,2024,Aug,Q3
ORD00765,2022-12-25,2023-01-02,India,Germany,Sports,760,227.4,172824.0,11167.86,10290.77,46019.36,8,Air,Retail,2022,Dec,Q4
ORD00766,2022-03-31,2022-04-05,India,Canada,Sports,308,340.0,104720.0,3770.65,6659.38,24057.36,5,Rail,Retail,2022,Mar,Q1
ORD00767,2022-09-06,2022-09-13,India,USA,Sports,794,394.17,312970.98,20940.46,9354.81,138016.88,7,Air,Retail,2022,Sep,Q3
ORD00768,2022-02-24,2022-02-27,USA,Japan,Beauty,361,378.06,136479.66,14606.0,5977.87,60864.3,3,Air,Distributor,2022,Feb,Q1
ORD00769,2022-10-07,2022-10-14,USA,Japan,Beauty,482,52.75,25425.5,2017.73,878.14,5113.02,7,Sea,Retail,2022,Oct,Q4
ORD00770,2023-07-26,2023-08-10,India,Germany,Electronics,631,68.25,43065.75,2432.05,2242.83,16114.9,15,Air,Distributor,2023,Jul,Q3
ORD00771,2022-01-23,2022-02-04,China,Germany,Beauty,376,105.41,39634.16,3737.39,2915.54,10798.4,12,Rail,Distributor,2022,Jan,Q1
ORD00772,2022-04-08,2022-04-23,USA,Singapore,Electronics,409,351.37,143710.33,10053.8,8032.3,66042.01,15,Rail,B2B,2022,Apr,Q2
ORD00773,2023-05-27,2023-06-03,India,UK,Electronics,26,222.41,5782.66,688.35,232.62,2215.28,7,Air,B2B,2023,May,Q2
ORD00774,2022-07-17,2022-07-31,USA,Germany,Fashion,55,219.53,12074.15,479.24,478.48,4250.87,14,Sea,Distributor,2022,Jul,Q3
ORD00775,2023-03-01,2023-03-11,China,Australia,Electronics,247,122.61,30284.67,1880.43,921.18,11715.59,10,Road,B2B,2023,Mar,Q1
ORD00776,2024-03-08,2024-03-13,China,UK,Electronics,683,411.24,280876.92,24856.22,11835.82,126160.57,5,Sea,Retail,2024,Mar,Q1
ORD00777,2023-09-10,2023-09-24,USA,Japan,Electronics,739,277.37,204976.43,24422.49,14559.05,73460.8,14,Air,Distributor,2023,Sep,Q3
ORD00778,2023-10-27,2023-11-08,USA,Australia,Fashion,350,104.16,36456.0,3592.9,2233.2,5351.07,12,Rail,B2B,2023,Oct,Q4
ORD00779,2023-11-18,2023-11-20,USA,Japan,Beauty,533,327.48,174546.84,8887.63,9643.38,34441.47,2,Sea,B2B,2023,Nov,Q4
ORD00780,2022-09-12,2022-09-18,India,Australia,Fashion,644,58.11,37422.84,1585.98,1868.28,16731.49,6,Rail,B2B,2022,Sep,Q3
ORD00781,2022-03-19,2022-03-24,USA,Japan,Home,147,153.5,22564.5,1983.97,1480.9,6547.86,5,Rail,Distributor,2022,Mar,Q1
ORD00782,2023-08-14,2023-08-28,India,UK,Home,360,136.28,49060.8,3853.14,3650.02,12145.6,14,Sea,Distributor,2023,Aug,Q3
ORD00783,2023-04-01,2023-04-12,China,Singapore,Home,197,232.33,45769.01,1397.96,3304.16,21798.34,11,Sea,B2B,2023,Apr,Q2
ORD00784,2022-10-17,2022-10-22,India,USA,Fashion,616,283.45,174605.2,17734.82,5633.18,54815.43,5,Rail,Distributor,2022,Oct,Q4
ORD00785,2024-08-14,2024-08-20,India,UK,Fashion,444,104.69,46482.36,2436.01,1725.48,17476.92,6,Sea,Retail,2024,Aug,Q3
ORD00786,2024-09-12,2024-09-15,China,Australia,Beauty,181,245.94,44515.14,3028.93,2517.94,15373.95,3,Sea,Retail,2024,Sep,Q3
ORD00787,2022-02-10,2022-02-24,China,Australia,Electronics,787,455.1,358163.7,20422.79,18707.56,116364.4,14,Sea,Retail,2022,Feb,Q1
ORD00788,2024-02-19,2024-02-28,China,Japan,Home,394,289.83,114193.02,8367.61,4567.04,31091.44,9,Sea,B2B,2024,Feb,Q1
ORD00789,2023-01-24,2023-01-26,India,Singapore,Home,513,214.19,109879.47,7408.49,4799.42,29254.21,2,Rail,Retail,2023,Jan,Q1
ORD00790,2023-09-23,2023-10-05,USA,China,Beauty,916,38.64,35394.24,3997.58,1525.12,9708.06,12,Sea,Retail,2023,Sep,Q3
ORD00791,2023-06-07,2023-06-21,USA,UAE,Sports,736,254.54,187341.44,17228.68,11575.33,47018.33,14,Rail,Distributor,2023,Jun,Q2
ORD00792,2023-05-21,2023-05-26,China,India,Home,656,359.15,235602.4,7667.22,14122.13,109119.52,5,Rail,Distributor,2023,May,Q2
ORD00793,2022-10-29,2022-11-04,India,Germany,Electronics,129,390.07,50319.03,4427.86,3774.58,15985.91,6,Air,Distributor,2022,Oct,Q4
ORD00794,2023-01-22,2023-01-30,India,Australia,Home,718,165.07,118520.26,13877.72,7053.04,36570.93,8,Road,Distributor,2023,Jan,Q1
ORD00795,2024-04-22,2024-05-06,USA,China,Electronics,661,294.85,194895.85,19836.12,13419.3,67952.75,14,Sea,Distributor,2024,Apr,Q2
ORD00796,2024-03-26,2024-04-08,China,India,Fashion,845,256.03,216345.35,8376.54,14370.66,79940.71,13,Rail,Distributor,2024,Mar,Q1
ORD00797,2023-08-14,2023-08-27,China,Germany,Fashion,393,109.47,43021.71,1810.78,2116.16,15399.1,13,Air,Retail,2023,Aug,Q3
ORD00798,2023-03-12,2023-03-16,India,China,Fashion,838,384.4,322127.2,17182.8,23881.35,112707.22,4,Air,Distributor,2023,Mar,Q1
ORD00799,2022-12-07,2022-12-10,China,USA,Beauty,137,152.85,20940.45,1273.05,1154.63,7134.38,3,Air,B2B,2022,Dec,Q4
ORD00800,2022-05-06,2022-05-12,India,China,Electronics,226,270.72,61182.72,1875.47,3437.19,13282.66,6,Road,Retail,2022,May,Q2
ORD00801,2024-08-27,2024-09-10,China,Australia,Home,389,347.29,135095.81,8224.22,5257.04,57865.66,14,Road,Distributor,2024,Aug,Q3
ORD00802,2024-03-27,2024-04-04,USA,India,Home,904,178.52,161382.08,6296.48,7651.96,49072.48,8,Sea,B2B,2024,Mar,Q1
ORD00803,2022-09-09,2022-09-24,USA,Canada,Fashion,387,236.92,91688.04,8412.99,6619.07,25817.33,15,Sea,B2B,2022,Sep,Q3
ORD00804,2023-10-22,2023-10-24,USA,UAE,Electronics,836,373.19,311986.84,28395.06,10611.77,102834.6,2,Air,Retail,2023,Oct,Q4
ORD00805,2024-05-26,2024-06-04,USA,China,Beauty,310,311.44,96546.4,9082.58,6969.83,16496.26,9,Air,B2B,2024,May,Q2
ORD00806,2024-10-16,2024-10-30,India,Canada,Sports,905,244.07,220883.35,24446.66,17074.96,59057.49,14,Sea,B2B,2024,Oct,Q4
ORD00807,2023-03-10,2023-03-14,USA,China,Electronics,455,496.81,226048.55,7375.96,17120.96,88990.7,4,Rail,Retail,2023,Mar,Q1
ORD00808,2023-03-28,2023-04-10,China,Japan,Electronics,691,85.16,58845.56,4596.36,3738.16,25376.19,13,Road,B2B,2023,Mar,Q1
ORD00809,2022-05-13,2022-05-25,China,Australia,Beauty,679,328.21,222854.59,17955.62,15904.79,45802.47,12,Sea,Retail,2022,May,Q2
ORD00810,2022-08-25,2022-08-31,India,USA,Electronics,358,375.48,134421.84,15371.0,8694.01,51905.93,6,Road,B2B,2022,Aug,Q3
ORD00811,2023-10-04,2023-10-12,USA,India,Home,73,303.23,22135.79,1042.31,958.23,8467.26,8,Road,Distributor,2023,Oct,Q4
ORD00812,2022-09-16,2022-09-26,USA,UK,Electronics,414,24.41,10105.74,1078.41,393.67,2117.03,10,Road,B2B,2022,Sep,Q3
ORD00813,2024-10-20,2024-11-01,China,Germany,Sports,300,90.02,27006.0,2427.34,1838.5,6242.46,12,Road,Retail,2024,Oct,Q4
ORD00814,2024-10-25,2024-11-07,India,Canada,Sports,499,322.92,161137.08,7962.34,6040.98,35957.44,13,Air,Retail,2024,Oct,Q4
ORD00815,2022-11-09,2022-11-24,USA,UK,Fashion,727,373.15,271280.05,30677.49,18057.03,44305.41,15,Rail,Retail,2022,Nov,Q4
ORD00816,2022-11-23,2022-11-25,USA,Australia,Home,442,345.39,152662.38,18186.41,9993.71,45507.12,2,Road,Retail,2022,Nov,Q4
ORD00817,2023-02-04,2023-02-17,USA,Australia,Electronics,144,175.24,25234.56,2554.12,1815.66,10361.22,13,Road,Retail,2023,Feb,Q1
ORD00818,2022-12-02,2022-12-13,India,Japan,Beauty,308,450.66,138803.28,6784.56,9474.92,58875.22,11,Air,Retail,2022,Dec,Q4
ORD00819,2022-07-28,2022-08-09,India,Australia,Beauty,705,424.0,298920.0,33879.2,7701.04,50413.1,12,Sea,B2B,2022,Jul,Q3
ORD00820,2022-08-29,2022-09-08,USA,UAE,Sports,454,485.47,220403.38,19048.92,9750.57,101194.9,10,Sea,Retail,2022,Aug,Q3
ORD00821,2024-09-27,2024-10-03,USA,Germany,Beauty,804,352.06,283056.24,28752.65,16845.0,58193.63,6,Rail,Retail,2024,Sep,Q3
ORD00822,2024-06-30,2024-07-07,India,USA,Electronics,94,78.58,7386.52,648.0,550.36,2735.11,7,Rail,Retail,2024,Jun,Q2
ORD00823,2022-07-13,2022-07-27,USA,Germany,Beauty,505,499.98,252489.9,23543.76,9569.82,108894.08,14,Road,B2B,2022,Jul,Q3
ORD00824,2023-01-14,2023-01-22,USA,India,Beauty,579,412.38,238768.02,23999.22,12369.44,102312.7,8,Air,B2B,2023,Jan,Q1
ORD00825,2022-08-29,2022-09-02,USA,Germany,Electronics,578,234.67,135639.26,7905.96,3031.35,47045.18,4,Sea,B2B,2022,Aug,Q3
ORD00826,2023-06-10,2023-06-25,India,USA,Electronics,528,163.32,86232.96,10086.23,2612.53,13763.47,15,Air,B2B,2023,Jun,Q2
ORD00827,2023-09-08,2023-09-10,USA,Canada,Sports,465,87.13,40515.45,3003.81,1571.03,8664.19,2,Road,Distributor,2023,Sep,Q3
ORD00828,2024-11-11,2024-11-16,USA,China,Electronics,252,37.63,9482.76,405.39,676.74,3995.28,5,Sea,Distributor,2024,Nov,Q4
ORD00829,2023-03-19,2023-03-30,China,Canada,Fashion,756,318.71,240944.76,8840.83,8504.88,99624.61,11,Sea,Retail,2023,Mar,Q1
ORD00830,2024-07-23,2024-07-26,China,Australia,Fashion,558,117.81,65737.98,5696.93,2377.35,18882.5,3,Sea,Distributor,2024,Jul,Q3
ORD00831,2024-02-02,2024-02-13,USA,Singapore,Sports,177,221.45,39196.65,1717.37,3117.97,13583.63,11,Air,Distributor,2024,Feb,Q1
ORD00832,2023-05-22,2023-05-25,China,USA,Sports,122,348.31,42493.82,2830.53,1689.62,19841.89,3,Road,Retail,2023,May,Q2
ORD00833,2022-10-27,2022-11-11,India,Canada,Electronics,110,201.03,22113.3,2591.45,944.63,9035.31,15,Air,B2B,2022,Oct,Q4
ORD00834,2024-12-14,2024-12-27,China,Japan,Electronics,551,187.47,103295.97,8418.03,3813.67,41346.25,13,Air,B2B,2024,Dec,Q4
ORD00835,2022-12-16,2022-12-23,China,Germany,Home,835,375.82,313809.7,36753.4,16287.01,79266.44,7,Rail,Retail,2022,Dec,Q4
ORD00836,2022-09-19,2022-09-25,India,Singapore,Fashion,683,80.66,55090.78,3530.88,3532.72,25117.16,6,Road,Distributor,2022,Sep,Q3
ORD00837,2023-05-26,2023-06-07,USA,Australia,Beauty,197,230.7,45447.9,2811.41,2186.95,18359.77,12,Rail,Distributor,2023,May,Q2
ORD00838,2023-04-14,2023-04-20,USA,China,Home,426,389.88,166088.88,17617.4,9646.54,68568.02,6,Sea,B2B,2023,Apr,Q2
ORD00839,2022-12-05,2022-12-16,India,USA,Home,577,466.2,268997.4,27639.81,5552.56,51671.2,11,Sea,Retail,2022,Dec,Q4
ORD00840,2024-10-16,2024-10-26,USA,Singapore,Electronics,425,26.67,11334.75,534.05,792.12,5449.89,10,Rail,Distributor,2024,Oct,Q4
ORD00841,2024-12-30,2025-01-12,China,UK,Sports,710,312.41,221811.1,18779.33,17274.39,52147.99,13,Sea,B2B,2024,Dec,Q4
ORD00842,2022-06-03,2022-06-10,India,Singapore,Home,985,44.44,43773.4,3265.31,1323.23,8941.01,7,Road,Distributor,2022,Jun,Q2
ORD00843,2023-05-27,2023-06-11,USA,China,Home,316,251.9,79600.4,4284.7,1602.68,26800.29,15,Rail,B2B,2023,May,Q2
ORD00844,2023-09-17,2023-09-29,USA,India,Beauty,923,316.52,292147.96,21602.58,12078.75,87659.67,12,Road,Retail,2023,Sep,Q3
ORD00845,2023-12-26,2023-12-29,India,UAE,Fashion,421,190.18,80065.78,3132.21,3965.08,38906.65,3,Sea,Retail,2023,Dec,Q4
ORD00846,2022-09-11,2022-09-20,India,Germany,Home,241,245.94,59271.54,3774.88,2481.68,13441.86,9,Road,B2B,2022,Sep,Q3
ORD00847,2024-06-17,2024-06-29,China,Germany,Fashion,372,378.6,140839.2,4298.82,10283.31,39955.62,12,Air,B2B,2024,Jun,Q2
ORD00848,2023-08-07,2023-08-09,India,Australia,Beauty,771,178.98,137993.58,4532.34,8275.79,30727.08,2,Road,B2B,2023,Aug,Q3
ORD00849,2024-05-12,2024-05-21,USA,Japan,Fashion,342,380.52,130137.84,13043.76,5725.1,30970.03,9,Rail,B2B,2024,May,Q2
ORD00850,2022-08-13,2022-08-16,India,Germany,Fashion,362,260.0,94120.0,9323.96,3217.99,24777.28,3,Road,Retail,2022,Aug,Q3
ORD00851,2022-01-17,2022-01-25,China,Canada,Home,507,59.66,30247.62,2075.16,1725.83,7730.17,8,Sea,B2B,2022,Jan,Q1
ORD00852,2023-07-30,2023-08-13,India,Canada,Fashion,692,413.89,286411.88,13706.85,17868.57,70677.71,14,Sea,B2B,2023,Jul,Q3
ORD00853,2022-11-01,2022-11-06,India,Germany,Beauty,49,151.45,7421.05,350.99,213.52,3848.8,5,Sea,B2B,2022,Nov,Q4
ORD00854,2022-04-15,2022-04-23,China,Singapore,Home,726,323.99,235216.74,11955.71,9448.81,85911.1,8,Rail,Distributor,2022,Apr,Q2
ORD00855,2022-04-16,2022-04-22,India,Canada,Home,297,472.64,140374.08,13201.16,4887.56,28440.81,6,Sea,B2B,2022,Apr,Q2
ORD00856,2022-01-02,2022-01-04,USA,UAE,Fashion,302,246.59,74470.18,8323.04,1939.63,30289.92,2,Rail,Retail,2022,Jan,Q1
ORD00857,2023-11-16,2023-11-22,India,USA,Electronics,709,284.85,201958.65,21726.24,8052.64,46483.2,6,Road,Distributor,2023,Nov,Q4
ORD00858,2024-12-19,2024-12-30,China,UK,Home,225,300.48,67608.0,2559.02,1783.63,23453.19,11,Air,B2B,2024,Dec,Q4
ORD00859,2023-01-26,2023-01-31,USA,Japan,Electronics,86,472.07,40598.02,3479.69,1546.32,13557.35,5,Sea,Distributor,2023,Jan,Q1
ORD00860,2022-11-11,2022-11-13,India,UK,Beauty,573,361.57,207179.61,22840.06,13582.97,35297.08,2,Road,Retail,2022,Nov,Q4
ORD00861,2024-07-07,2024-07-19,USA,China,Beauty,79,251.75,19888.25,1534.15,1534.31,4145.69,12,Sea,Distributor,2024,Jul,Q3
ORD00862,2023-07-16,2023-07-29,India,Canada,Electronics,988,291.76,288258.88,29256.87,17764.88,61878.26,13,Rail,Retail,2023,Jul,Q3
ORD00863,2024-12-26,2025-01-10,USA,China,Fashion,458,380.35,174200.3,11248.73,11630.02,60693.03,15,Road,B2B,2024,Dec,Q4
ORD00864,2023-01-12,2023-01-14,India,UK,Sports,723,24.25,17532.75,1991.31,890.1,4988.25,2,Road,Retail,2023,Jan,Q1
ORD00865,2023-03-28,2023-04-03,USA,Canada,Sports,131,102.13,13379.03,456.29,458.81,6955.42,6,Sea,Retail,2023,Mar,Q1
ORD00866,2022-09-30,2022-10-06,India,UK,Fashion,557,75.77,42203.89,3729.9,2446.18,6836.83,6,Road,B2B,2022,Sep,Q3
ORD00867,2023-06-25,2023-07-08,India,Australia,Sports,311,175.82,54680.02,1922.21,3770.48,13599.54,13,Sea,Distributor,2023,Jun,Q2
ORD00868,2023-07-27,2023-07-31,China,India,Sports,683,489.81,334540.23,33466.31,22357.59,134217.43,4,Rail,Distributor,2023,Jul,Q3
ORD00869,2023-06-12,2023-06-27,USA,Singapore,Fashion,846,232.25,196483.5,11628.62,6333.67,62804.18,15,Rail,B2B,2023,Jun,Q2
ORD00870,2024-07-02,2024-07-07,USA,Australia,Home,161,453.04,72939.44,2803.22,2253.16,34658.53,5,Sea,B2B,2024,Jul,Q3
ORD00871,2024-10-01,2024-10-14,India,Canada,Electronics,327,98.2,32111.4,1477.0,1401.72,10532.71,13,Air,B2B,2024,Oct,Q4
ORD00872,2022-05-28,2022-06-05,India,Japan,Beauty,112,367.67,41179.04,1744.19,2677.74,20139.86,8,Air,Retail,2022,May,Q2
ORD00873,2024-02-26,2024-02-28,India,China,Electronics,145,139.2,20184.0,757.38,576.42,6977.66,2,Air,B2B,2024,Feb,Q1
ORD00874,2022-08-06,2022-08-16,USA,UAE,Electronics,217,86.83,18842.11,1853.51,1385.71,3456.52,10,Road,Retail,2022,Aug,Q3
ORD00875,2024-09-07,2024-09-11,India,China,Sports,718,148.38,106536.84,8408.44,2266.3,51824.27,4,Road,B2B,2024,Sep,Q3
ORD00876,2024-11-13,2024-11-28,China,Germany,Electronics,944,127.67,120520.48,6074.32,5197.2,48266.44,15,Road,B2B,2024,Nov,Q4
ORD00877,2024-02-27,2024-03-10,USA,China,Beauty,183,495.57,90689.31,4553.24,7018.26,35174.82,12,Air,Distributor,2024,Feb,Q1
ORD00878,2023-11-15,2023-11-18,China,USA,Electronics,629,92.53,58201.37,3991.25,2333.33,25429.53,3,Rail,B2B,2023,Nov,Q4
ORD00879,2023-09-10,2023-09-21,China,UAE,Electronics,287,459.79,131959.73,11817.77,10025.36,25238.01,11,Air,B2B,2023,Sep,Q3
ORD00880,2022-11-01,2022-11-15,USA,Germany,Home,161,207.49,33405.89,3170.92,2242.63,9835.25,14,Air,B2B,2022,Nov,Q4
ORD00881,2024-05-25,2024-06-07,China,Germany,Electronics,340,497.49,169146.6,7843.08,7290.4,70151.13,13,Rail,Retail,2024,May,Q2
ORD00882,2024-04-27,2024-05-08,USA,UAE,Fashion,831,473.13,393171.03,44406.48,16902.86,109797.99,11,Rail,Distributor,2024,Apr,Q2
ORD00883,2023-04-17,2023-04-25,India,Australia,Sports,601,392.76,236048.76,24316.87,7827.39,103306.4,8,Road,B2B,2023,Apr,Q2
ORD00884,2023-02-21,2023-03-08,India,UAE,Sports,495,479.66,237431.7,26801.62,5597.37,85176.18,15,Sea,Retail,2023,Feb,Q1
ORD00885,2024-07-31,2024-08-04,USA,Australia,Fashion,225,417.35,93903.75,3289.25,2654.48,23296.43,4,Sea,Retail,2024,Jul,Q3
ORD00886,2022-02-23,2022-03-08,China,UAE,Electronics,728,70.88,51600.64,4249.04,2508.29,15008.97,13,Sea,B2B,2022,Feb,Q1
ORD00887,2022-10-28,2022-11-04,India,USA,Fashion,88,25.99,2287.12,239.68,102.9,504.51,7,Rail,Distributor,2022,Oct,Q4
ORD00888,2022-10-14,2022-10-27,USA,Canada,Beauty,431,366.83,158103.73,11060.56,9279.24,73895.9,13,Air,B2B,2022,Oct,Q4
ORD00889,2022-05-03,2022-05-15,India,Germany,Sports,174,25.22,4388.28,460.51,266.78,752.47,12,Road,Distributor,2022,May,Q2
ORD00890,2024-10-24,2024-10-30,USA,UK,Beauty,963,95.26,91735.38,10786.34,4705.11,12636.65,6,Sea,Distributor,2024,Oct,Q4
ORD00891,2023-03-10,2023-03-18,USA,India,Fashion,411,108.17,44457.87,4318.62,2381.06,8748.81,8,Rail,Retail,2023,Mar,Q1
ORD00892,2023-10-04,2023-10-16,USA,Australia,Beauty,178,46.24,8230.72,522.1,374.11,3375.73,12,Air,B2B,2023,Oct,Q4
ORD00893,2024-01-13,2024-01-24,China,India,Fashion,298,98.12,29239.76,1157.36,956.57,15333.64,11,Road,B2B,2024,Jan,Q1
ORD00894,2023-02-18,2023-03-02,India,UK,Home,97,488.8,47413.6,3832.52,2552.01,10823.4,12,Air,B2B,2023,Feb,Q1
ORD00895,2023-10-07,2023-10-10,China,India,Home,779,155.55,121173.45,7977.12,3840.35,33555.6,3,Road,B2B,2023,Oct,Q4
ORD00896,2022-07-19,2022-07-26,China,Singapore,Electronics,524,407.6,213582.4,9294.42,11796.27,82575.05,7,Air,Retail,2022,Jul,Q3
ORD00897,2022-11-27,2022-12-01,USA,Japan,Electronics,916,320.46,293541.36,33978.48,9949.35,113206.57,4,Sea,Distributor,2022,Nov,Q4
ORD00898,2022-11-26,2022-12-06,USA,Singapore,Home,468,396.97,185781.96,11242.01,7732.06,44788.94,10,Rail,B2B,2022,Nov,Q4
ORD00899,2024-03-04,2024-03-09,India,USA,Fashion,590,321.34,189590.6,14177.03,12945.93,78519.43,5,Road,Distributor,2024,Mar,Q1
ORD00900,2022-06-28,2022-07-07,India,Japan,Home,183,468.35,85708.05,3816.8,3154.66,35111.32,9,Air,B2B,2022,Jun,Q2
